영업상태명,영업상태코드,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
폐업,3,폐업,2000-11-20,서울특별시 용산구 한남동 263-16번지 ,,술사모,분식,200671.604665552,448010.766118344
폐업,3,폐업,2000-01-01,서울특별시 용산구 청파동1가 154-25번지 ,,앵두,분식,197332.814097385,449610.006302097
폐업,3,폐업,2006-10-24,서울특별시 용산구 이태원동 34-158번지 ,,씨티호프,한식,199154.246941607,447591.707982507
폐업,3,폐업,2004-02-07,서울특별시 용산구 청파동1가 46-0번지 ,,피닉스치킨,한식,197228.628465507,449709.416880121
폐업,3,폐업,2001-06-18,서울특별시 용산구 한남동 29-21번지 ,,일미만두,분식,200731.230309146,448000.590268555
폐업,3,폐업,2003-10-27,서울특별시 용산구 청파동2가 42-14번지 ,,항아리,분식,,
폐업,3,폐업,2001-07-24,서울특별시 용산구 한남동 754-23번지 ,,종가집치킨,분식,199819.598087074,447814.716476259
폐업,3,폐업,2005-05-04,서울특별시 용산구 이태원동 112-3번지 ,,이조갈비,한식,199464.886498266,448101.099587666
폐업,3,폐업,2001-10-20,서울특별시 용산구 이태원동 127-17번지 ,,부산집,한식,199460.236827134,447984.183363305
폐업,3,폐업,2008-03-17,서울특별시 용산구 이태원동 34-151번지 (지상1층) ,,먹거리하우스,한식,199161.476437668,447624.248722306
폐업,3,폐업,2013-04-22,서울특별시 용산구 한남동 736-11번지 ,,명동칼국수,한식,199675.383830678,448030.364565738
폐업,3,폐업,2015-09-14,서울특별시 용산구 한남동 85-4번지 (지상2층) ,서울특별시 용산구 독서당로 51 (한남동),산꼼장어와굽창,한식,200490.587951468,447835.866966488
폐업,3,폐업,2009-06-03,서울특별시 용산구 후암동 103-17번지 ,,전주집,한식,197824.182883281,449747.973114335
폐업,3,폐업,2009-05-04,서울특별시 용산구 한남동 636-7번지 (지상1층) ,,다락,한식,200384.512011927,447884.322201482
폐업,3,폐업,2000-11-14,서울특별시 용산구 이태원동 127-28번지 ,,선,한식,199419.467720549,447976.93552739
폐업,3,폐업,2018-11-21,서울특별시 용산구 이태원동 34-158번지 ,서울특별시 용산구 녹사평대로 132 (이태원동),청송식당,한식,199154.246941607,447591.707982507
폐업,3,폐업,2009-05-29,서울특별시 용산구 후암동 236-1번지 (지상1층) ,,역,한식,197964.771468054,449515.301731087
폐업,3,폐업,2004-11-10,서울특별시 용산구 후암동 76-4번지 ,,진미집,한식,197863.822636116,449850.896034746
폐업,3,폐업,2007-06-26,서울특별시 용산구 한남동 68-3번지 (지하1층) ,,한서,한식,200666.754469416,448074.580667737
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 657-107번지 (지상1층) ,,늘푸름,한식,200421.220582888,447989.157321818
폐업,3,폐업,2005-01-07,서울특별시 용산구 한남동 682-10번지 ,,미다미횟집,일식,200107.103295149,448409.437140226
폐업,3,폐업,2013-08-27,서울특별시 용산구 한남동 683-131번지 4층 ,,쑈박스(SHOW BOX),경양식,200005.12811118,448285.876993932
폐업,3,폐업,2002-06-14,서울특별시 용산구 한남동 737-4번지 ,,칸,경양식,199826.53279484,448157.316168152
폐업,3,폐업,2012-06-29,서울특별시 용산구 이태원동 127-24번지 (지하1층) ,,스웨이,경양식,199526.383511008,447989.314882996
폐업,3,폐업,2011-07-28,서울특별시 용산구 청파동3가 24-59번지 (지상2층) ,,겐조,경양식,197190.792670742,449123.61815689
폐업,3,폐업,2000-07-12,서울특별시 용산구 후암동 105-5번지 ,,잉카,경양식,197923.391613046,449700.031317877
영업/정상,1,영업,,서울특별시 용산구 이태원동 126-30번지 (지상1층) ,서울특별시 용산구 우사단로14길 21 (이태원동),치얼스,경양식,199650.500239024,448011.48537122
폐업,3,폐업,2001-03-15,서울특별시 용산구 이태원동 127-25번지 ,,이십일,경양식,,
폐업,3,폐업,2000-03-02,서울특별시 용산구 한남동 68-21번지 ,,지제,경양식,200696.788281596,448058.56473529
폐업,3,폐업,2001-11-29,서울특별시 용산구 한남동 31-12번지 ,,이삭,경양식,200773.049341829,448087.451299657
폐업,3,폐업,2000-02-22,서울특별시 용산구 이태원동 132-7번지 ,,로얄,경양식,199524.093927707,447902.280598469
폐업,3,폐업,2001-01-04,서울특별시 용산구 한남동 102-4번지 ,,미석,경양식,200626.06966197,447667.893784916
폐업,3,폐업,2001-05-18,서울특별시 용산구 이태원동 234-4번지 ,,장미식당,분식,199506.951308452,448536.299079507
폐업,3,폐업,2000-02-26,서울특별시 용산구 후암동 115-4번지 ,,멕시칸치킨,분식,197801.129220105,449722.023318274
폐업,3,폐업,2009-04-20,서울특별시 용산구 청파동3가 26-14번지 (지상1층) ,,피자나무,패스트푸드,197270.471345418,449109.369155823
폐업,3,폐업,2012-12-27,서울특별시 용산구 한남동 741-19번지 (지상1층) ,,깡통만두,분식,199926.399574663,448344.95642963
폐업,3,폐업,2002-12-27,서울특별시 용산구 한남동 631-3번지 ,,좋은날치킨,한식,200428.145031963,447784.835564744
폐업,3,폐업,2009-04-20,서울특별시 용산구 효창동 5-536번지 (지상1층) ,,불티나치킨,분식,196548.242790049,448838.806471398
폐업,3,폐업,2005-09-16,서울특별시 용산구 이태원동 36-25번지 ,,바이오치킨,한식,199187.749249839,447605.305447953
폐업,3,폐업,2001-03-02,서울특별시 용산구 효창동 5-287번지 ,,효창치킨,분식,,
폐업,3,폐업,2006-08-09,서울특별시 용산구 이태원동 72-35번지 ,,스윗케롤라인,분식,199230.330982461,447995.132034182
폐업,3,폐업,2009-06-10,서울특별시 용산구 이태원동 132-8번지 (지상1층) ,,통나무집,분식,199522.944931463,447884.690642392
폐업,3,폐업,2007-10-17,서울특별시 용산구 한남동 68-3번지 (지상1층) ,,허수아비,분식,200666.754469416,448074.580667737
폐업,3,폐업,2004-12-03,서울특별시 용산구 한남동 76-41번지 ,,해남,한식,200506.690814874,447956.137926038
폐업,3,폐업,2010-04-13,서울특별시 용산구 한남동 754-19번지 (지상1층) ,,대박갈비,한식,199843.751020962,447797.811770994
폐업,3,폐업,2000-03-02,서울특별시 용산구 한남동 115-1번지 ,,란식당,한식,200624.747166374,447634.257645514
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 631-5번지 (지하1층) ,,시골보신탕,한식,200431.145594386,447763.414163072
폐업,3,폐업,2012-08-21,서울특별시 용산구 한남동 87-4번지 (지상1층) ,,삼우,한식,,
폐업,3,폐업,2003-02-07,서울특별시 용산구 이태원동 36-25번지 ,,이태원손국수,한식,199187.749249839,447605.305447953
폐업,3,폐업,2003-07-10,서울특별시 용산구 한남동 234-5번지 ,,호남식당,한식,,
폐업,3,폐업,2012-03-20,서울특별시 용산구 이태원동 66-8번지 (지상1층) ,,서울식당,한식,199212.326089913,447951.641607304
폐업,3,폐업,2009-01-09,서울특별시 용산구 효창동 79-1번지 (지상1층) ,,한성옥해장국,한식,196490.844311727,448594.448927151
폐업,3,폐업,2009-11-30,서울특별시 용산구 한남동 633-3번지 지상2층 ,,민속촌터줏대감,한식,200455.14401596,447866.831310941
폐업,3,폐업,2000-02-22,서울특별시 용산구 이태원동 225-11번지 ,,자갈치식당,한식,199073.47054677,448595.895738093
폐업,3,폐업,2000-06-22,서울특별시 용산구 청파동3가 114-1번지 ,,신가네해물닭갈비,한식,197005.109750658,449128.501052976
폐업,3,폐업,2002-02-06,서울특별시 용산구 효창동 3-0번지 4필지 ,,효창설렁탕,한식,196523.88651013,449010.990921859
폐업,3,폐업,2000-11-17,서울특별시 용산구 이태원동 131-25번지 ,,해남식당,한식,199439.791097717,447933.716733022
폐업,3,폐업,2013-08-27,서울특별시 용산구 이태원동 119-4번지 (지상1층) ,,진미설렁탕,한식,199334.42547402,448047.593422554
폐업,3,폐업,2002-10-10,서울특별시 용산구 효창동 3-292번지 ,,해운대양곱창구이,한식,196681.694346045,449398.803534014
폐업,3,폐업,2007-10-19,서울특별시 용산구 이태원동 136-35번지 (지하1층) ,,원주식당,한식,199655.595017319,447944.556112808
폐업,3,폐업,2003-06-17,서울특별시 용산구 후암동 415-40번지 ,,딸기코,한식,198300.876145103,449344.604484438
폐업,3,폐업,2004-11-03,서울특별시 용산구 후암동 236-1번지 ,,깔끔이네,한식,197964.771468054,449515.301731087
폐업,3,폐업,2000-12-26,서울특별시 용산구 청파동2가 8-23번지 ,,평창송어회집,일식,197049.751256177,449354.174176739
폐업,3,폐업,2007-06-07,서울특별시 용산구 한남동 657-201번지 지하 ,,제로,경양식,200477.785288312,448010.408774762
폐업,3,폐업,2002-04-02,서울특별시 용산구 이태원동 123-26번지 ,,머그,한식,199512.961015023,448062.701449536
폐업,3,폐업,2005-08-05,서울특별시 용산구 후암동 262-2번지 ,,계단밟기,경양식,198242.104958513,449393.674221303
폐업,3,폐업,2001-05-29,서울특별시 용산구 이태원동 112-2번지 ,,러브,경양식,199478.775740576,448102.062770778
폐업,3,폐업,2001-05-15,서울특별시 용산구 한남동 30-4번지 2층 ,,예랑,경양식,200710.646192452,448039.332642949
폐업,3,폐업,2010-09-24,서울특별시 용산구 이태원동 92-9번지 (지상2층) ,,가을동화,경양식,199489.545994127,447671.440527924
폐업,3,폐업,2002-09-14,서울특별시 용산구 후암동 105-182번지 ,,명동,경양식,197889.4144909,449753.942936273
폐업,3,폐업,2003-02-06,서울특별시 용산구 청파동2가 60-1번지 ,,디프,한식,196998.349929352,449258.487063742
폐업,3,폐업,2002-06-24,서울특별시 용산구 청파동3가 27-1번지 ,,사랑,경양식,197198.337169335,449114.823708458
폐업,3,폐업,2007-03-30,서울특별시 용산구 한남동 683-133번지 (지상5층) ,,캘리포니아,경양식,199956.90188004,448222.554860994
폐업,3,폐업,2000-02-17,서울특별시 용산구 이태원동 72-5번지 ,,투태원,한식,199241.489984679,447970.265004069
폐업,3,폐업,2009-11-23,서울특별시 용산구 한남동 738-14번지 (지상1층) ,,코파카바나(COPACABANA),분식,199858.316374272,448224.867175065
폐업,3,폐업,2011-07-25,서울특별시 용산구 이태원동 123-30번지 (지상2층) ,,져스틴,한식,199451.179578186,448052.475869592
폐업,3,폐업,2001-08-27,서울특별시 용산구 청파동3가 24-78번지 ,,월트니핫도그(숙대점),분식,197279.051620555,449123.48502109
폐업,3,폐업,2010-02-01,서울특별시 용산구 후암동 234번지 (지상1층) ,,사랑,분식,197973.522548159,449478.541519996
폐업,3,폐업,2001-10-30,서울특별시 용산구 이태원동 673-0번지 ,,투다리,분식,198791.226927312,448430.809862248
폐업,3,폐업,2006-01-10,서울특별시 용산구 청파동2가 71-75번지 ,,토담,한식,197150.017855017,449133.17721068
폐업,3,폐업,2007-04-10,서울특별시 용산구 한남동 78-2번지 (지하1층) ,,고조선,분식,200527.100453326,447898.653157281
폐업,3,폐업,2001-03-22,서울특별시 용산구 한남동 261-3번지 ,,투다리,분식,200678.710631299,447932.785057464
폐업,3,폐업,2005-11-25,서울특별시 용산구 한남동 639-1번지 ,,어쭈구리,한식,200400.870044998,447878.777727051
폐업,3,폐업,2002-11-19,서울특별시 용산구 청파동1가 49-0번지 ,,평화분식,분식,197198.438504529,449696.808146232
폐업,3,폐업,2000-03-20,서울특별시 용산구 청파동2가 84-2번지 ,,밴,분식,197193.159285047,449180.150973697
폐업,3,폐업,2003-11-10,서울특별시 용산구 이태원동 136-21번지 ,,썬,한식,199661.009462542,447982.625946869
영업/정상,1,영업,,서울특별시 용산구 이태원동 126-30번지 (지상1층) ,서울특별시 용산구 우사단로14길 21 (이태원동),비너스,분식,199650.500239024,448011.48537122
폐업,3,폐업,2000-02-22,서울특별시 용산구 이태원동 129-2번지 ,,이빨빠진악어,분식,199326.111610234,447950.120351487
폐업,3,폐업,2001-04-04,서울특별시 용산구 이태원동 127-25번지 ,,로데오스넥바,분식,,
폐업,3,폐업,2001-01-05,서울특별시 용산구 청파동3가 24-64번지 ,,프리즘셀프호프,분식,197183.710196038,449124.317655922
폐업,3,폐업,2012-11-06,서울특별시 용산구 청파동1가 140-3번지 (지상1층) ,,럭키실내포장마차,분식,197254.317025621,449674.259241832
폐업,3,폐업,2003-04-25,서울특별시 용산구 이태원동 671-0번지 ,,영현실내포장마차,분식,198795.436788714,448473.969522698
폐업,3,폐업,2009-11-04,서울특별시 용산구 이태원동 34-44번지 (지상1층) ,,우정식당,분식,,
폐업,3,폐업,2000-03-04,서울특별시 용산구 한남동 653-59번지 ,,향나무집,한식,,
폐업,3,폐업,2006-04-18,서울특별시 용산구 한남동 115-1번지 ,,두꺼비식당,한식,200624.747166374,447634.257645514
폐업,3,폐업,2013-08-08,서울특별시 용산구 한남동 683-139번지 (지상4층) ,,형제가든,한식,200025.735138646,448318.474951823
폐업,3,폐업,2004-02-02,서울특별시 용산구 효창동 5-289번지 ,,일화정,한식,,
폐업,3,폐업,2013-08-28,서울특별시 용산구 한남동 683-134번지 (지상2층) ,,한남설렁탕,한식,199926.386564649,448189.178662807
폐업,3,폐업,2011-08-09,서울특별시 용산구 이태원동 127-22번지 (지상1층) ,,초원집,한식,199506.018811524,447987.235079236
폐업,3,폐업,2000-02-22,서울특별시 용산구 이태원동 127-17번지 ,,우정식당,한식,199460.236827134,447984.183363305
영업/정상,1,영업,,서울특별시 용산구 후암동 265-14번지 (지상1층) ,서울특별시 용산구 두텁바위로37길 11 (후암동),쥬라기파크,한식,198261.916158544,449434.239220774
폐업,3,폐업,2001-05-11,서울특별시 용산구 이태원동 44-82번지 ,,천안식당,한식,199069.934522247,447914.896960472
폐업,3,폐업,2006-11-08,서울특별시 용산구 청파동1가 154-33번지 ,,산호,한식,197334.276097438,449604.518231533
폐업,3,폐업,2000-04-17,서울특별시 용산구 이태원동 455-35번지 ,,만경,한식,198903.477017753,448035.653767931
폐업,3,폐업,2003-02-27,서울특별시 용산구 이태원동 130-3번지 ,,파주분식,한식,199375.16716008,447957.980029766
폐업,3,폐업,2000-03-24,서울특별시 용산구 청파동1가 154-6번지 ,,초원식당,한식,197298.296130359,449643.12513189
폐업,3,폐업,2012-02-22,서울특별시 용산구 이태원동 648-0번지 외6필지(지상1층) ,,약속식당,한식,198831.160974223,448494.13473631
폐업,3,폐업,2002-10-11,서울특별시 용산구 한남동 639-18번지 ,,장충왕족발,한식,200371.061685442,447852.097454773
폐업,3,폐업,2006-07-11,서울특별시 용산구 청파동1가 132-3번지 ,,바니치킨,한식,197233.94336753,449659.728123373
폐업,3,폐업,2004-06-30,서울특별시 용산구 한남동 638-5번지 ,,미가도시락,한식,200367.885195132,447882.634228033
폐업,3,폐업,2000-03-02,서울특별시 용산구 한남동 657-111번지 ,,고향,한식,200384.255653308,447973.047082932
폐업,3,폐업,2000-02-26,서울특별시 용산구 한남동 757-22번지 ,,이조숯불갈비,한식,199922.056956546,447769.196514463
폐업,3,폐업,2013-06-11,서울특별시 용산구 청파동2가 105-2번지 (지상2층) ,,미전식당,한식,197287.489306851,449343.229593546
폐업,3,폐업,2013-05-20,서울특별시 용산구 이태원동 34-151번지 (지상1층) ,,이태원골,한식,199161.476437668,447624.248722306
폐업,3,폐업,2008-03-24,서울특별시 용산구 이태원동 131-36번지 (지상1층) ,,오아시스,한식,199462.55857419,447958.068967697
폐업,3,폐업,2008-01-25,서울특별시 용산구 후암동 255-25번지 ,,후암회관,한식,198036.986044509,449325.821482603
폐업,3,폐업,2005-04-01,서울특별시 용산구 청파동2가 71-88번지 ,,북경,일식,197063.843310118,449196.025596089
폐업,3,폐업,2003-09-29,서울특별시 용산구 한남동 632-5번지 ,,가인,일식,200454.561529022,447822.573238796
폐업,3,폐업,2001-02-17,서울특별시 용산구 후암동 117-1번지 ,,동우수산,일식,197808.648835627,449659.026172474
폐업,3,폐업,2001-05-07,서울특별시 용산구 후암동 60-20번지 ,,갤러리,경양식,197943.134805892,449773.971539269
